feature,class_label
"[-3.1329822e-05  1.3153348e-03  2.6693183e-03 ...  5.5644778e-04
  5.8045221e-04  4.2448723e-04]",up
"[ 0.00501465  0.00793358  0.00670964 ... -0.00195736 -0.00191094
 -0.00155124]",up
"[-0.00317885 -0.00416928 -0.00353718 ...  0.00135292  0.00093584
  0.00039093]",up
[0.00755982 0.00951999 0.00797588 ... 0.00532061 0.00565185 0.00593865],up
"[ 6.2125808e-05  1.6816906e-04  1.8536454e-04 ... -1.8097575e-04
 -2.1158965e-04 -2.1478078e-04]",up
"[-2.6623395e-05 -2.6873974e-04 -7.5327477e-04 ...  1.6912406e-04
  2.2461952e-04  2.4286551e-04]",up
"[ 5.0962986e-05  9.5229370e-07 -1.2119707e-04 ... -2.2773157e-04
  1.4202870e-04  3.7476016e-04]",up
"[-1.5025780e-05  5.3358923e-05  3.6231922e-05 ... -1.7777212e-04
 -1.5383477e-04 -1.3197122e-04]",up
"[-0.00111166 -0.00201392 -0.00174167 ...  0.00134172  0.00122958
  0.00109625]",up
"[ 0.00264348  0.00334201  0.00278748 ... -0.00141079 -0.00143628
 -0.00147689]",up
"[-4.6218355e-04 -3.4253832e-04  7.1264090e-05 ...  1.2744084e-03
  1.2157069e-03  1.2571494e-03]",up
"[ 0.00020331  0.00073925  0.00080898 ... -0.00047283 -0.00033175
 -0.00023174]",up
"[-0.00018646 -0.00045153 -0.00039068 ...  0.00025347  0.00030292
  0.00018865]",up
[0.00278535 0.00200317 0.00025853 ... 0.00244225 0.00281388 0.00308643],up
"[ 6.7682326e-05  2.9102288e-04  3.4280540e-04 ... -3.7529680e-04
 -3.3859580e-04 -2.7311989e-04]",up
"[-3.0496969e-05 -6.6521803e-05 -2.8858891e-05 ...  2.4833174e-05
 -4.2957095e-06 -3.0811789e-05]",up
"[5.6238623e-05 2.2617545e-05 4.1743930e-05 ... 7.4499840e-05 6.2902036e-05
 2.9199795e-05]",up
"[ 0.01133083  0.01560184  0.01474482 ...  0.00261951  0.00097369
 -0.00283482]",up
"[-0.0001573  -0.00140376 -0.00260377 ...  0.00034907  0.00056114
  0.00050041]",up
"[-0.00037903 -0.00098917 -0.00135654 ... -0.00098175 -0.00057716
 -0.00018942]",up
"[-8.4440209e-05 -1.8506058e-04 -7.7003293e-05 ...  7.4997195e-04
  6.7275012e-04  4.5138676e-04]",up
"[-3.23934582e-05 -9.04807384e-05 -5.08924968e-05 ...  1.03663646e-04
  5.69344156e-05  8.78469364e-05]",up
"[-0.00052716 -0.00078015 -0.00078182 ...  0.00014589  0.0001824
  0.00015265]",up
"[-0.00163529 -0.00359583 -0.00425955 ...  0.00723259  0.00746775
  0.00791323]",up
"[-2.7284968e-05 -3.5881378e-05 -1.1151997e-05 ... -1.5297588e-05
 -6.0499483e-06  1.2407017e-05]",up
"[ 0.00423905  0.00532087  0.00419345 ... -0.00262107 -0.00268624
 -0.00254584]",up
"[-0.00107092 -0.00195492 -0.00365884 ...  0.00277298  0.00359465
  0.00455812]",up
"[-0.00114063 -0.00266032 -0.00150285 ... -0.00057025 -0.00065039
 -0.00070106]",up
"[ 3.1584224e-13 -4.9842346e-13 -4.2047420e-14 ... -1.0411204e-03
 -3.0131557e-04  2.1400137e-04]",up
"[7.9968060e-11 4.3048642e-10 2.9505068e-10 ... 3.9994069e-05 3.8863680e-05
 3.2343232e-05]",up
"[-1.8146712e-12  1.2230964e-12  3.8557087e-12 ...  1.6243540e-03
  1.2720494e-03  1.1863428e-03]",up
"[-0.00080017 -0.00296009 -0.00365637 ...  0.00161279  0.00153294
  0.00150279]",up
[0.01993223 0.03716458 0.03854359 ... 0.02361728 0.02246644 0.02127006],up
"[-6.5486529e-05 -2.2950125e-04 -1.5222796e-04 ... -1.4110497e-04
 -5.6553425e-05 -5.0856179e-05]",up
"[-0.00495184 -0.00805669 -0.00866614 ...  0.00143386  0.00149581
  0.00161987]",up
"[-0.00187748 -0.00249511 -0.00223817 ... -0.00130275 -0.00129622
 -0.00130973]",up
"[ 0.00235601  0.00285316  0.00218493 ... -0.00172141 -0.00174032
 -0.00157943]",up
[0.00228741 0.00287196 0.00238642 ... 0.00061728 0.00059874 0.00060854],up
"[-0.00041392 -0.00160296 -0.00252387 ...  0.00030813  0.0006701
  0.00054782]",up
"[-0.00033772 -0.00083934 -0.00073191 ...  0.00028224  0.00012413
  0.00014694]",up
[0.00551582 0.00755362 0.00715428 ... 0.00153249 0.00244737 0.00345971],up
"[-0.00064637 -0.00106698 -0.00132417 ...  0.0025974   0.00272399
  0.00283994]",up
[0.00164821 0.00197119 0.00138111 ... 0.00192279 0.00153134 0.00173115],up
"[-0.00056495 -0.00113847 -0.00122735 ... -0.00069433 -0.00084812
 -0.0013728 ]",up
"[-0.00127406 -0.0012454  -0.00089764 ... -0.00138074 -0.00141677
 -0.0019721 ]",up
"[ 0.00156149 -0.01375539 -0.03083486 ...  0.00296898 -0.00253705
 -0.00139691]",up
"[ 6.8773044e-04  8.3886925e-04  4.9431634e-04 ...  3.8767474e-05
 -1.7975192e-04 -3.0750429e-04]",up
"[ 8.9760899e-05  1.2614556e-04 -1.0515262e-04 ... -1.8552257e-05
  4.8930269e-06  2.1899508e-05]",up
"[-4.7765381e-05 -5.0086959e-04 -8.2408247e-04 ... -1.9792000e-04
 -2.1885362e-04 -2.1937367e-04]",up
"[-1.3511878e-04 -2.3764635e-04 -2.6334991e-04 ...  7.6329976e-05
  6.0580696e-05  5.5464374e-05]",up
"[-0.00230829 -0.0037258  -0.00409399 ...  0.00286493  0.00303885
  0.00303026]",up
"[-1.3027557e-03 -2.6494437e-03 -3.3878707e-03 ...  4.2800316e-06
 -6.4389006e-04 -1.1115314e-03]",up
"[ 3.3620040e-06  7.6875847e-05  9.0597656e-05 ... -1.1427495e-04
 -9.6189251e-05 -6.8546506e-05]",up
"[-3.9575971e-06 -2.6372139e-05 -2.4159890e-05 ...  7.1383579e-06
  1.9017518e-06  9.4751670e-07]",up
"[-8.0992191e-05 -1.4661744e-04 -1.4265841e-04 ... -1.6177093e-04
 -1.2519202e-04 -1.4215022e-04]",up
"[-1.7761141e-04  4.2302761e-04 -3.0651112e-04 ... -5.2674540e-04
  7.2788003e-05  3.3733028e-04]",up
"[ 0.00063514  0.00100874 -0.00057019 ...  0.00046552 -0.00035473
 -0.00084921]",up
"[-0.00068788 -0.0011514  -0.00119483 ... -0.0004471  -0.00043099
 -0.0003901 ]",up
"[ 0.00192472 -0.01364262 -0.01386496 ... -0.01915475 -0.00243233
  0.01924491]",up
"[ 3.8319064e-05 -2.0355447e-04 -9.8850811e-05 ... -4.1685288e-04
 -2.7018483e-04 -1.9499706e-04]",up
"[-0.00065527 -0.00191704 -0.00373997 ... -0.00222599 -0.00265811
 -0.00215504]",up
"[-0.00354015 -0.00776172 -0.00768918 ... -0.00014133  0.00216112
  0.00397872]",up
"[-1.3378601e-06 -1.9561962e-06  5.0864637e-06 ... -7.4136020e-05
 -4.1870120e-05 -1.4096330e-04]",up
"[ 1.7332140e-07 -2.2807501e-07  1.9042844e-07 ...  1.7861075e-04
  2.2871049e-04  2.5062391e-04]",up
[0.00039861 0.00101878 0.00109722 ... 0.00045234 0.00110481 0.00146098],up
"[ 0.00016147  0.00022845  0.00016673 ... -0.00083286 -0.00113807
 -0.0012612 ]",up
"[ 0.01427385  0.02601005  0.02362934 ... -0.00530171 -0.00526034
 -0.00519794]",up
[0.00430666 0.00810671 0.00672767 ... 0.00191146 0.00192131 0.00169295],up
[0.01544467 0.01967274 0.01063088 ... 0.00360054 0.01128479 0.01571944],up
"[-4.6242567e-05  3.6108737e-05  5.9969254e-05 ...  9.1113965e-05
  3.5800338e-05 -7.2307004e-05]",up
"[ 7.3435578e-05  2.9489622e-04  1.1465952e-04 ... -4.1766377e-04
 -4.0956406e-04 -5.4361153e-04]",up
[0.00276086 0.00337085 0.00275992 ... 0.01805537 0.01856558 0.02002918],up
"[ 2.6160436e-05  5.9804576e-04  1.2811215e-03 ... -1.6679231e-03
 -1.5309564e-03 -1.4045680e-03]",up
[0.00027865 0.00060827 0.00096733 ... 0.00203332 0.00207619 0.00197136],up
"[-1.6068423e-04 -2.1992241e-04 -2.1348899e-04 ... -6.7164648e-05
 -1.3938382e-04 -1.4947259e-04]",up
"[2.6416083e-04 3.4045946e-04 2.5216441e-04 ... 3.0281419e-05 9.0702888e-05
 1.0989939e-04]",up
"[ 0.00092517  0.00492389  0.00778207 ... -0.00561282 -0.00558477
 -0.00436677]",up
"[-1.6089762e-05  2.9037548e-05  5.7833546e-05 ... -9.5138594e-06
  8.5604706e-06  1.5604928e-05]",up
"[ 0.0002723   0.00036749  0.00040738 ... -0.02152665 -0.02143998
 -0.02135829]",up
"[-1.3164694e-04 -2.5944444e-04 -3.1182685e-04 ...  6.9950191e-05
  1.6892048e-04  9.4627379e-05]",up
"[ 6.6697621e-04  1.3531134e-03  2.2673849e-03 ...  3.4096735e-04
  9.7012176e-05 -4.1846107e-04]",up
[0.00047287 0.0007175  0.00071384 ... 0.00035134 0.00032452 0.00025741],up
"[ 0.00099482  0.00258812  0.00270435 ... -0.00114981 -0.00099782
 -0.00103438]",up
[0.00107545 0.00332234 0.00458352 ... 0.00073529 0.00131724 0.00143001],up
"[ 0.00010341 -0.00017481 -0.00046448 ...  0.00030727  0.00035111
  0.00029162]",up
"[-0.00049145 -0.0008495  -0.00091176 ...  0.00021333  0.00032911
  0.00041537]",up
"[-2.9296629e-05 -1.0768522e-04 -1.3613075e-04 ... -3.9232353e-05
 -1.5889966e-05 -5.4059947e-05]",up
"[-3.0311454e-05 -1.3345893e-04 -1.6290529e-04 ...  4.1865340e-05
  3.3748765e-05  1.9907760e-05]",up
"[-0.00276768 -0.00308909 -0.00149454 ... -0.00219143 -0.00225987
 -0.00228083]",up
"[-8.3600338e-05 -2.7083891e-04 -3.5543632e-04 ...  1.5583140e-05
 -3.4176494e-05 -1.3449364e-05]",up
"[ 5.3378120e-05  1.2770743e-06 -1.2605518e-04 ... -7.7342826e-05
 -3.5299046e-05  6.2484258e-05]",up
"[-8.6537614e-07 -5.9623960e-07  3.1856193e-06 ...  2.7982206e-03
  2.7823646e-03  1.0536389e-03]",up
"[ 0.00037937  0.00178949  0.00179029 ... -0.00064899 -0.00024081
  0.00045655]",up
"[6.3278544e-06 1.2703919e-04 1.5944208e-04 ... 1.9719050e-04 2.1362024e-04
 2.2194906e-04]",up
"[ 1.1035022e-04  2.3497842e-04  2.4063415e-04 ... -1.2538965e-05
  8.4344856e-06 -6.5102497e-05]",up
"[-0.03217013 -0.04332158 -0.03387759 ...  0.00281084  0.00085493
  0.0017032 ]",up
"[-0.00016586 -0.00023696 -0.00010835 ...  0.00112933  0.00115691
  0.00122566]",up
"[ 4.4886369e-04  4.3139071e-04  3.9577842e-04 ...  2.5981804e-05
 -4.6088706e-05 -1.3686648e-05]",up
"[-0.00026746 -0.00071853 -0.000795   ... -0.00097233 -0.00118145
 -0.00126261]",up
"[ 1.4706136e-03  2.8786343e-03  3.7144921e-03 ... -1.0758667e-03
 -5.9553125e-04 -2.7605169e-05]",up
"[-2.7066033e-04 -3.1598166e-04 -1.0623102e-04 ... -7.3706680e-05
 -1.5399778e-04 -7.6974669e-05]",up
"[ 6.7316461e-04  8.8966783e-04  6.5652945e-04 ... -2.4687295e-04
 -3.0610873e-04 -5.5247942e-06]",up
"[ 5.77121245e-05  9.11133902e-05  9.39949750e-05 ...  2.19233643e-05
 -1.01191945e-05 -7.80881164e-05]",up
"[-0.00177275 -0.00371529 -0.0033049  ... -0.00235065 -0.00263468
 -0.00101375]",up
"[ 0.00111259  0.00181093  0.00221666 ... -0.00114699 -0.0013051
 -0.00127335]",up
"[-0.00675325 -0.01203039 -0.01379535 ...  0.00561661  0.00557573
  0.00549977]",up
"[-0.0077452  -0.00993024 -0.00941443 ... -0.00150889 -0.00170497
 -0.00180372]",up
"[-2.8713243e-05 -3.5206394e-05 -2.1550333e-05 ... -5.1752001e-04
 -5.1708904e-04 -5.3133268e-04]",up
"[ 2.5990732e-06  2.3527711e-05  4.9959461e-05 ... -8.3069835e-06
 -2.4262992e-05 -2.8179382e-05]",up
"[ 2.5368077e-05  5.8501311e-05  6.3965592e-05 ...  1.4121462e-06
 -5.1874490e-06 -2.8901037e-05]",up
"[-8.6980581e-04 -7.5670984e-04 -1.9542950e-04 ...  9.7008578e-06
  2.2328075e-05  9.8880751e-05]",up
"[ 9.8992728e-05  1.4275374e-04  2.5767519e-04 ... -2.5331866e-04
 -4.0028294e-04 -4.2905667e-04]",up
"[ 8.2742095e-05  5.7564997e-05 -5.7684672e-05 ...  6.5563094e-05
  4.0101320e-05  4.1681364e-05]",up
[0.02294035 0.02466419 0.01661238 ... 0.008102   0.005849   0.00224691],up
"[ 6.1710249e-05  4.2609853e-04  3.7399869e-04 ... -1.9266797e-04
 -1.8393443e-04 -2.8767181e-04]",up
"[ 7.0357994e-05  5.8554520e-05  2.4798937e-04 ... -9.1018353e-04
 -6.0551427e-04 -2.9970269e-04]",up
"[-0.00412827  0.00802935  0.01148088 ... -0.01453464 -0.00814578
 -0.00475496]",up
"[-0.00277893 -0.00287096 -0.00153318 ... -0.00164984 -0.00120975
 -0.00091518]",up
[0.00520106 0.00911921 0.01077867 ... 0.01870681 0.01887118 0.01918918],up
"[-0.00021887 -0.00030063 -0.00018705 ...  0.00019915  0.00015496
  0.00011937]",up
"[-6.8146049e-04 -9.7120943e-04 -1.0852831e-03 ... -2.3711353e-05
 -4.3186461e-04 -6.0724234e-04]",up
"[ 0.00943852  0.0112964   0.00962351 ... -0.01033986 -0.01595461
 -0.02135961]",up
"[ 3.5299166e-05 -4.1393359e-04 -8.0067047e-04 ... -3.2221884e-05
  6.7968838e-05  1.3770246e-04]",up
"[ 0.00072694  0.00291829  0.00594974 ... -0.00197058 -0.00305053
 -0.00480811]",up
"[-0.00192469 -0.00281993 -0.00294417 ...  0.00138612  0.00173149
  0.00173246]",up
"[ 1.8398650e-04  3.0497482e-04  3.4821231e-04 ... -4.9407507e-05
 -5.1800547e-05 -7.5975058e-06]",up
"[-6.5153581e-05 -2.6262636e-04 -3.7534966e-04 ...  6.1555344e-05
 -2.2043363e-05  3.7630787e-05]",up
"[ 5.4752041e-04  1.3861136e-03  9.2948019e-04 ... -1.8611834e-04
 -3.3060234e-04 -6.5620101e-05]",up
"[-3.1745112e-05 -6.2516410e-05 -3.7612685e-05 ...  9.3301796e-06
 -2.2771230e-05 -1.0295717e-05]",up
"[ 1.8168263e-05 -5.0274110e-05 -1.9993749e-06 ...  3.4148106e-05
  1.9961055e-05  1.3109436e-05]",up
"[-1.3963232e-04  6.6872963e-05  3.6492047e-04 ... -1.9188485e-03
 -1.1517791e-03 -8.6718932e-04]",up
"[ 0.00077971 -0.00048868 -0.00196985 ... -0.00031744 -0.00031781
 -0.00067677]",up
"[-2.0314648e-05  7.3465628e-05  5.8432419e-05 ... -1.1175132e-05
  7.6846118e-06  3.1504514e-06]",up
"[-1.2054839e-04 -3.0240923e-04 -1.9046504e-04 ...  5.8306094e-05
  8.3551829e-05  9.0705289e-05]",up
"[ 0.00060568  0.00084645  0.00089488 ... -0.00106142 -0.00080189
 -0.00064204]",up
"[-1.0947876e-04 -2.4872748e-04 -3.4799631e-04 ... -7.3939344e-05
 -4.6655172e-05  9.0163987e-05]",up
"[5.6848367e-05 4.1419017e-04 6.6482974e-04 ... 6.2370038e-04 8.2457886e-04
 1.0817664e-03]",up
"[-0.00079339 -0.00102995 -0.0008583  ... -0.00282652 -0.00274749
 -0.00280462]",up
"[-0.00161298 -0.00204112 -0.00162457 ...  0.00029782  0.00029498
  0.00033326]",up
"[-0.01834915 -0.02488807 -0.0231743  ...  0.0073968   0.00613099
  0.00464506]",up
"[ 2.5553697e-07  3.1105508e-05 -2.8067461e-05 ... -4.3767059e-04
 -4.2822826e-04 -3.7536153e-04]",up
"[-7.4937343e-06 -1.2153983e-03 -1.1096749e-04 ... -8.5027348e-03
 -5.9159710e-03 -2.7316301e-03]",up
[0.00062255 0.00237465 0.00208534 ... 0.00082008 0.00113413 0.00144837],up
"[-5.47458367e-05 -1.18077485e-04 -1.12919850e-04 ... -3.80367128e-05
  3.78841178e-05  9.48911475e-05]",up
"[ 2.7388598e-05  3.4153312e-05  1.1575025e-05 ...  4.7640819e-03
  2.3127955e-03 -1.0946945e-03]",up
"[ 3.6277356e-11 -2.7601204e-11 -2.7023919e-10 ...  7.7358278e-04
  7.5906276e-04  1.7534086e-03]",up
"[-0.00048615 -0.00241443 -0.00342363 ...  0.0005185   0.00116071
  0.00114262]",up
[0.01194552 0.02206532 0.02016589 ... 0.01248371 0.01297727 0.01155161],up
"[-0.01533423 -0.02223755 -0.01946499 ... -0.00969205 -0.01061615
 -0.01156569]",up
"[-0.0002344  -0.00029768 -0.00024053 ... -0.0002683  -0.00023953
 -0.0001451 ]",up
"[ 1.15069284e-04 -5.28854842e-04  5.42602211e-04 ... -1.96460445e-04
 -9.24222841e-05  3.33724820e-05]",up
"[ 1.1517351e-04 -5.6407967e-04 -6.9562759e-04 ...  3.7599519e-05
  8.2900646e-05  1.6169994e-04]",up
"[ 0.00081727  0.00097997  0.00203175 ... -0.00046666 -0.00074038
 -0.00062865]",up
"[-2.4906389e-04 -1.4282336e-03 -6.5186818e-04 ... -9.4703725e-04
 -5.2038522e-05  3.8338648e-04]",up
"[ 0.00079436  0.00094292  0.0006685  ... -0.00068258 -0.00172713
 -0.00164882]",up
[0.0006768  0.00104084 0.00090817 ... 0.00197107 0.00224987 0.00246555],up
"[-4.9482784e-05  1.1084531e-03  2.3635810e-03 ... -2.0754436e-04
  3.1668326e-04  7.0990267e-04]",up
[0.0018042  0.00218515 0.00165223 ... 0.00036324 0.00038798 0.00023981],up
"[-6.9581241e-05 -1.2725455e-04 -1.5133570e-04 ... -5.6140976e-05
 -4.1733467e-05 -4.1475170e-05]",up
[0.00015968 0.00062685 0.00079782 ... 0.00047145 0.00039342 0.0003006 ],up
[0.06987424 0.12876676 0.11821763 ... 0.03514151 0.03455845 0.03421499],up
[0.0008282  0.00080128 0.00063048 ... 0.00071733 0.00068895 0.00083758],up
[0.01924923 0.03618817 0.03364975 ... 0.02158208 0.02127499 0.02136419],up
"[ 0.0001387   0.00022035  0.00021136 ... -0.00116819 -0.00109662
 -0.00099664]",up
"[-8.7829467e-05 -6.1008462e-04 -8.4432482e-04 ...  5.1229858e-06
 -3.9420833e-05 -7.8877914e-05]",up
"[3.91122681e-04 5.36165084e-04 5.41978516e-04 ... 1.90204897e-04
 1.18442935e-04 7.39047246e-05]",up
[0.00022426 0.00028778 0.00020952 ... 0.00263206 0.0023919  0.00208582],up
"[-0.00011354 -0.00036249 -0.00062315 ...  0.00065466  0.00065755
  0.000644  ]",up
[0.00153894 0.00241821 0.00232376 ... 0.00015951 0.00021282 0.00048913],up
"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.1456056e-05
 -2.6207425e-05 -1.8715639e-06]",up
"[-3.5066719e-12  8.8054416e-12 -3.7895385e-11 ... -3.7518970e-05
 -2.0700367e-05 -2.2004513e-05]",up
"[-7.3864896e-07  7.0160758e-07  1.3885199e-08 ... -9.1401031e-05
 -4.7729085e-05 -1.9303965e-05]",up
"[-3.0585852e-05 -6.4597734e-05 -2.3041539e-05 ...  4.3403514e-05
 -2.1758804e-05 -3.0803381e-05]",up
"[2.8946621e-05 7.9086865e-05 1.3303506e-04 ... 1.4993001e-04 1.5606750e-04
 1.4104130e-04]",up
"[ 1.5335929e-04  1.9345031e-04  2.0834735e-04 ... -3.7790920e-05
 -1.4909541e-05 -6.1746832e-05]",up
"[-7.8499946e-04 -1.1793301e-03 -1.3255130e-03 ... -6.2773302e-05
  5.8459504e-05  2.6135647e-04]",up
"[ 4.6064670e-05  6.8570720e-05 -1.7924698e-05 ... -2.3407285e-05
 -1.3146532e-05 -1.4899263e-05]",up
"[-0.00021414 -0.00034455 -0.00026531 ...  0.00022297  0.00021506
  0.00020724]",up
"[-0.00436662 -0.00736603 -0.00653762 ...  0.03014342  0.0303158
  0.02832852]",up
"[-1.4560029e-04 -3.5531144e-04 -4.0595466e-04 ...  2.8273536e-04
  1.2366171e-04  7.7240591e-05]",up
"[-1.5909842e-04 -2.2664829e-04 -1.8177417e-04 ...  1.2869340e-04
  9.7707976e-05  7.6973309e-05]",up
[0.00054535 0.00065017 0.00026176 ... 0.00056818 0.00044403 0.00039578],up
"[ 1.3174077e-05  2.2053906e-04  3.9771153e-04 ... -1.4358269e-03
 -1.4155150e-03 -1.3632136e-03]",up
"[-0.00021164 -0.00029103 -0.0002653  ...  0.00012394  0.00013326
  0.0001382 ]",up
"[ 5.1994379e-05  6.6338820e-05  5.6019191e-05 ... -3.9299590e-05
 -3.2350978e-05 -4.3668806e-05]",up
"[ 1.1623924e-06  5.0758892e-05  7.2576571e-05 ... -5.9221664e-05
 -7.5878655e-05 -6.4025742e-05]",up
"[ 2.3110484e-05 -3.8852180e-05 -9.8034070e-05 ... -7.1441282e-06
  8.8298893e-06 -6.9272534e-07]",up
"[-5.7377438e-05 -1.2059329e-04 -1.0168815e-04 ...  1.2335470e-05
 -1.7064211e-05 -4.9697803e-05]",up
"[ 1.6735843e-05 -7.6066890e-06 -4.5789211e-06 ... -1.6676100e-05
 -7.7322138e-06 -4.6754849e-06]",up
"[ 0.00047007  0.0010478   0.0016164  ... -0.00217625 -0.00244619
 -0.00278188]",up
"[ 0.00090737  0.00125421  0.00130448 ... -0.00023273  0.0001477
  0.00017179]",up
"[-0.00043886 -0.00427003 -0.01450278 ...  0.00071615  0.00058435
  0.00164457]",up
"[-0.01210482 -0.02044626 -0.02259625 ...  0.02439715  0.00851664
 -0.0064774 ]",up
"[-0.01675541 -0.02519998 -0.02387727 ...  0.00925361  0.01240494
  0.01251288]",up
"[-0.00169442 -0.00295029 -0.0030312  ... -0.00068898 -0.00071531
 -0.00060433]",up
[0.00036053 0.00043394 0.00037084 ... 0.00043511 0.00038985 0.00036101],up
"[-3.8707385e-06 -8.1486825e-05 -2.2246040e-04 ... -2.7082945e-04
 -2.3686110e-04 -1.5815122e-04]",up
"[-0.00526849 -0.00661674 -0.00570262 ... -0.00462312 -0.00497989
 -0.00493374]",up
[0.0260026  0.04652353 0.03668505 ... 0.00083031 0.00162534 0.00235788],up
"[-0.00118719 -0.00208628 -0.00274411 ...  0.00048188  0.0009907
  0.00145534]",up
"[ 0.0027261   0.00373632  0.00348465 ... -0.00092985 -0.00095367
 -0.00100077]",up
[0.0079118  0.01028638 0.00888526 ... 0.00620666 0.00626701 0.00618085],up
"[-0.00259663 -0.00272254 -0.00123291 ... -0.00221986 -0.00053195
  0.00144432]",up
"[-0.00085025 -0.00137531 -0.00154368 ... -0.0009073  -0.00109941
 -0.00104145]",up
"[ 0.00023319  0.00067618  0.0010009  ... -0.00111091 -0.00175625
 -0.00200136]",up
"[-1.9644073e-04 -4.3536015e-04 -7.1437354e-04 ...  5.5971926e-05
  3.9405696e-04  4.5178054e-04]",up
"[-1.1417745e-03 -1.5170973e-03 -1.3574988e-03 ... -4.5932375e-05
 -6.8425594e-05 -9.5586860e-05]",up
"[ 2.7296340e-04 -8.5425563e-04 -1.5649233e-03 ... -1.5447632e-04
 -8.2206068e-05 -1.1273842e-04]",up
"[-0.00141972 -0.00250317 -0.00260722 ...  0.00201179  0.00225111
  0.00239336]",up
"[ 0.01433451  0.02181458  0.00523779 ...  0.00086764  0.00012332
 -0.0004774 ]",up
"[-4.5377528e-05 -2.3758694e-04 -5.5882432e-05 ... -6.6916800e-05
 -1.5545900e-04 -2.5579898e-04]",up
"[ 0.00217505  0.00283923  0.00334085 ... -0.00174996 -0.00144132
 -0.00139833]",up
"[-0.00500178 -0.00649071 -0.00554742 ...  0.00084525  0.00076568
  0.00052267]",up
[0.00061148 0.00340511 0.00197506 ... 0.00054114 0.00194762 0.00452194],up
"[ 5.2590668e-04  1.2077787e-03  5.3718628e-05 ... -5.4936419e-04
  1.1414314e-03  2.2696184e-03]",up
[0.00105511 0.00161732 0.001252   ... 0.00389102 0.00380746 0.00357155],up
"[-3.4846691e-04 -5.8686594e-04 -4.5945885e-04 ...  1.1404741e-05
 -6.4520740e-05  3.7589278e-05]",up
"[ 1.00759615e-04  1.91580955e-04  3.34016688e-04 ... -8.16821412e-05
 -2.94000085e-04 -3.62266903e-04]",up
[0.00020471 0.00031415 0.00034059 ... 0.00034535 0.00027802 0.0002805 ],up
"[-3.4911430e-04 -4.4933992e-04 -2.2998216e-04 ...  3.5748951e-04
  2.3698258e-04  2.5235840e-05]",up
"[-0.00558641 -0.00699267 -0.00545795 ... -0.01075576 -0.01000184
 -0.00970878]",up
"[-3.32111740e-05 -1.06106774e-04  8.49040953e-05 ... -2.30603382e-05
 -8.07958804e-06 -1.10533738e-05]",up
"[ 0.00046699 -0.00160301 -0.00092691 ...  0.00072706  0.00078761
  0.00082693]",up
"[ 0.00242263  0.00530818  0.00696999 ... -0.00655831 -0.00752816
 -0.00848874]",up
"[-2.5509495e-05 -3.6084220e-05 -9.7448574e-06 ...  1.0010598e-03
  1.0563020e-03  1.1513707e-03]",up
"[-0.00052734 -0.00073669 -0.00063022 ...  0.0010648   0.00085358
  0.00045499]",up
"[5.2962831e-05 4.4486973e-05 1.2957100e-05 ... 2.0428393e-04 1.7225482e-04
 1.7597705e-04]",up
[0.00674163 0.00832284 0.00676077 ... 0.0008845  0.00137588 0.00175889],up
"[ 0.00757424  0.00621919 -0.00347619 ...  0.01820306  0.03456558
  0.03205639]",up
"[-0.00319453 -0.00447154 -0.00385405 ...  0.00197404  0.00197695
  0.0022468 ]",up
"[ 0.00394035  0.00557805  0.00555423 ... -0.00442372 -0.00453524
 -0.0045555 ]",up
"[-0.00011718 -0.00034887 -0.00059196 ...  0.00028059  0.00020738
  0.00023248]",up
"[ 1.3380694e-12 -8.7785924e-11 -3.0690120e-10 ...  1.0889458e-04
  2.4577513e-04  2.1876961e-04]",up
[0.00437491 0.00412681 0.00192727 ... 0.0017108  0.00220082 0.00252307],up
"[-0.00702923 -0.01327932 -0.0153576  ... -0.0066083  -0.00663043
 -0.00580857]",up
"[ 0.00728403  0.00446818 -0.01446759 ... -0.00234456 -0.00074617
 -0.00084371]",up
"[-0.0211022  -0.02770852 -0.00875362 ...  0.02088697  0.01376898
  0.00765607]",up
"[-0.00042939 -0.00073525 -0.00053786 ...  0.00020509 -0.00032414
 -0.0012014 ]",up
"[ 0.00307846  0.00791431  0.00975795 ... -0.03313863 -0.03479059
 -0.03590417]",up
[0.0153999  0.02969318 0.02604849 ... 0.00791669 0.02161589 0.01434892],up
"[-0.00398376 -0.00751772 -0.00685729 ... -0.00085437 -0.00071981
 -0.00061492]",up
"[-5.7028461e-05  1.2903794e-03  2.4934190e-03 ... -3.1517877e-04
 -3.4016988e-04 -3.4642909e-04]",up
"[-2.2405720e-05  4.2378364e-05  7.5311757e-05 ...  6.4716740e-05
  5.9828391e-05  5.5342462e-05]",up
"[ 0.00094308 -0.00556846 -0.00940996 ... -0.00167919 -0.00029273
  0.00162907]",up
"[-2.2544611e-05  1.5468784e-05  5.4331060e-05 ...  1.3141143e-04
  6.3356281e-05 -5.1037678e-05]",up
